Dealer Name,Dealer Code,Town Name,Purchase Order Number,Order Date,Order Status,Order Subtype,Product Category,Part Number,Product Description,Order Quantity,Order Value,Supplier Code,Invoice Date,Invoice Quantity,Invoice Value,GRN Invoice Number,GRN Invoice Date
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,20K910S,CHAIN SPROCKET KIT (ACHIEVER),1,714.1,30008,8/13/2024,1,644.26,11885-03-PGRN-0824-437,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,21K270S,CYLINDER KIT (SPL PRO),3,6156.03,30008,08-12-2024,3,5553.99,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,22110AAHH40S,OUTER COMP.CLUTCH,2,2003.52,30008,08-12-2024,2,1821.9,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,22120KWS901S,CENTER CLUTCH,1,209.3,30008,08-12-2024,1,188.84,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,22201AANB01S,DISK CLUTCHFRICTION,20,2337.4,30008,08-12-2024,20,2125.6,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,22355KWS901S,PLATE CLUTCH PRESSURE,2,320.12,30008,08-12-2024,2,288.8,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,23112AAJH10S,COLLAR DRIVEN GEAR,1,88.65,30008,08-12-2024,1,79.98,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,23431GN5910S,GEAR M2 17T,10,5540.4,30008,08-12-2024,10,4998.6,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,30510AAC801S,COIL COMP IGNITION,1,207.87,30008,08-12-2024,1,189.02,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,30510AAE30099S,COIL COMP IGNITION,3,738.72,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,30510AAW001S,COIL COMP. IGNITION,2,467.86,30008,08-12-2024,2,422.1,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,30510ACK00099S,COIL COMP. IGNITION,2,492.48,30008,08-12-2024,2,444.32,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,30700AAE30099S,CAP ASSY NOISE SUPPRESSOR,10,768,30008,08-12-2024,10,698.4,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,33450ABWJ01S,WINKER ASSEMBLY LEFT FRONT,1,333.92,30008,08-12-2024,1,303.65,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,35010AAE301S,"""KIT, LOCKS & KEYS""",3,2066.13,30008,08-12-2024,3,1878.84,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,35010AAEH00S,"KIT, LOCKS & KEYS",2,1502.64,30008,08-12-2024,2,1366.42,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,35010ACK00099S,"KIT, LOCKS & KEYS",3,2279.01,30008,08-12-2024,3,2072.4,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,37100AAC83099S,METER ASSY COMB,1,2939.3,30008,08-12-2024,1,2651.84,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,37100AACK03099S,METER ASSEMBLY COMBINATION,1,3270.9,30008,08-12-2024,1,2951.02,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,37100ACK00099S,METER ASSY COMB,1,1095.77,30008,08-12-2024,1,988.61,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,38110AAC801S,HORN COMP,3,458.31,30008,08-12-2024,1,138.92,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,38110ABS001S,HORN COMP,2,300.52,30008,08-12-2024,2,273.28,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,45250AANE00S,CALIPER SUB ASSY R FR,7,17524.15,30008,08-12-2024,7,15810.34,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,45250KCC841S,CALIPER SUB ASSY.R FR.,10,14569.3,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,45251KVE861S,DISK FR BRAKE,2,2322.88,30008,08-12-2024,2,2095.7,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,45251KVE901S,DISC FRONT BRAKE,1,1148.3,30008,08-12-2024,1,1036,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,45450AAG900S,CABLE COMP COMBI BRAKE,1,283.18,30008,08-12-2024,1,255.48,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,45450AAHF00S,CABLE COMP. COMBI BRAKE,5,1370.75,30008,08-12-2024,5,1236.7,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,45450ACK000S,CABLE COMP. COMBI BRAKE,5,1502.05,30008,08-12-2024,5,1355.15,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,46544AAHF00S,RR BRAKE PEDAL & ROD SUB ASSY,2,1492.22,30008,08-12-2024,2,1346.28,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,50100AAE300S,FRAME BODY COMP,1,8027.46,30008,08-12-2024,1,7242.4,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,50512AAEB00S,PIPE REAR BRAKE PIVOT,7,700.98,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,53172AAL100S,BRACKET HANDLE,3,344.73,30008,08-12-2024,3,311.01,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,53172AAWD00S,BRACKET LEFT BRAKE LEVER,3,344.73,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,53173KTRA20S,BRACKET RIGHT HANDLE LEVER,7,528.57,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,53200AAE300S,STEM COMP STRG,3,2265.42,30008,08-12-2024,3,2043.87,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,77235AAW000S,CATCH FUEL LID,3,113.28,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,77300AAE200SS,R SIDE COWL (NH-1(T2)),3,1292.76,30008,08-12-2024,3,1166.34,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,77400AAE200SS,L SIDE COWL (NH-1(T2)),3,1292.76,30008,08-12-2024,3,1166.34,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,80102KCC900S,BASE TAILLIGHT,10,417.4,30008,08-12-2024,10,379.6,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,83407KCC902S,CUSHION FR.VISOR,200,1836,30008,08-12-2024,200,1670,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,K14144KZAAW00S,"KIT, CAM CHAIN",1,418.61,30008,08-12-2024,1,377.67,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-338,08-11-2024,SO Generated,STD,HHML Parts,11394KWS901S,GASKET R CRANK CASE COVER,1,133.57,10765,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-338,08-11-2024,SO Generated,STD,HHML Parts,23431KZAW00S,GEAR M-2 17T,1,155.95,10765,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-338,08-11-2024,SO Generated,STD,HHML Parts,23461KZAW00S,GEAR C-3 25T,1,238.03,10765,08-11-2024,1,238.03,11885-03-PGRN-0824-411,08-11-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-338,08-11-2024,SO Generated,STD,HHML Parts,23471KZAW02S,GEAR M-4 24T,1,213.41,10765,08-11-2024,1,213.41,11885-03-PGRN-0824-411,08-11-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-338,08-11-2024,SO Generated,STD,HHML Parts,35753KWS900S,ROTOR NEUTRAL SWITCH,1,53.35,10765,08-11-2024,1,53.35,11885-03-PGRN-0824-411,08-11-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-338,08-11-2024,SO Generated,STD,HHML Parts,53206AAWD00S,HANDLE COVER REAR,1,287.28,10765,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-339,08-12-2024,SO Generated,STD,HHML Parts,33300ABH401S,POSITION LIGHT FRONT,1,1690.85,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-339,08-12-2024,SO Generated,STD,HHML Parts,43431AAHF00S,ARM SUB ASSY BRAKE STOPPER,1,59.1,30008,08-12-2024,1,53.32,11885-03-PGRN-0824-413,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-339,08-12-2024,SO Generated,STD,HHML Parts,46500ABZ010S,PEDAL BRAKE,1,154.31,30008,08-12-2024,1,139.22,11885-03-PGRN-0824-413,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-339,08-12-2024,SO Generated,STD,HHML Parts,46519AAG900S,CBS DUST BOOT,1,52.53,30008,08-12-2024,1,47.39,11885-03-PGRN-0824-413,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-339,08-12-2024,SO Generated,STD,HHML Parts,46522AAHF00S,CBS COVER ASSY,1,42.68,30008,08-12-2024,1,38.51,11885-03-PGRN-0824-413,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-339,08-12-2024,SO Generated,STD,HHML Parts,50512AAEB00S,PIPE REAR BRAKE PIVOT,3,300.42,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-339,08-12-2024,SO Generated,STD,HHML Parts,53206AAWD00S,HANDLE COVER REAR,4,4596.48,30008,08-12-2024,4,4147.04,11885-03-PGRN-0824-413,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-340,08-12-2024,SO Generated,STD,HHML Parts,06179KZAW00S,CABLE SET THROT,1,258.55,23061,08-12-2024,1,258.55,11885-03-PGRN-0824-412,08-12-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-340,08-12-2024,SO Generated,STD,HHML Parts,22870KZAW00S,CABLE COMP CLUTCH,1,96.85,23061,08-12-2024,1,96.85,11885-03-PGRN-0824-412,08-12-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-341,8/14/2024,SO Generated,VOR,HHML Parts,64305ABS300YS,SET COVER FR. UPPER (MET. NEXUS BLUE BL(,1,1208.22,30008,8/16/2024,1,1090.06,11885-03-PGRN-0824-434,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-341,8/14/2024,SO Generated,VOR,HHML Parts,64309ABS300YS,FRONT COVER LOWER (MET. NEXUS BLUE BL(BR,1,1125.32,30008,8/16/2024,1,1015.27,11885-03-PGRN-0824-434,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-341,8/14/2024,SO Generated,VOR,HHML Parts,6433AABS300YS,COVER L FLOOR SIDE SUB ASSY MNB BR 013MG,1,792.08,30008,8/16/2024,1,714.61,11885-03-PGRN-0824-434,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-341,8/14/2024,SO Generated,VOR,HHML Parts,77235AAE200WS,CENTER REAR COWL (NH-194M-U),1,208.48,30008,8/16/2024,1,188.1,11885-03-PGRN-0824-434,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-341,8/14/2024,SO Generated,VOR,HHML Parts,77300AAE210WS,R SIDE COWL (NH-194M-U),1,430.92,30008,8/16/2024,1,388.78,11885-03-PGRN-0824-434,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-341,8/14/2024,SO Generated,VOR,HHML Parts,77400AAE210WS,L SIDE COWL (NH-194M-U),1,430.92,30008,8/16/2024,1,388.78,11885-03-PGRN-0824-434,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-341,8/14/2024,SO Generated,VOR,HHML Parts,83300ABSD00YS,BODY COVER RIGHT SIDE METALLIC NEXUS BLU,1,1764.73,30008,8/16/2024,1,1592.14,11885-03-PGRN-0824-434,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,11393ACA000S,GASKET C/CASE COVER RIGHT,5,375.65,30008,8/16/2024,5,341.6,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,11394AAN410S,GSKT  R CRANK CASE COVER,3,150.27,30008,8/16/2024,3,136.65,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,12100AANB00S,CYLINDER COMP,1,1949.41,30008,8/16/2024,1,1758.76,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,12100ABF000S,CYLINDER COMP,1,2318.77,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,12100ABG000S,CYLINDER,1,1432.3,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,12101AAE300S,CYLINDER,4,4809.92,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,12209GB4685S,SEAL VALVE STEM,4,140.24,30008,8/16/2024,4,127.52,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,12391AAF400S,"GASKET, HEAD COVER",3,137.73,30008,8/16/2024,3,125.25,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,12391ABG000S,GASKET HEAD COVER,3,87.66,30008,8/16/2024,3,79.71,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,12395AAH00099S,GASKET CYL HEAD L SIDE COVER,25,313,30008,8/16/2024,25,284.75,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,13011AAF00099S,"""KIT, RING PISTON STD""",10,2922.1,30008,8/16/2024,10,2636.3,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,13011AAN410S,"""KIT, RING PISTON STD""",5,1104,30008,8/16/2024,5,996,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,13101AAF00099S,PISTON,5,1518.5,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,13101AAF40099S,PISTON,1,250.35,30008,8/16/2024,1,225.86,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,13101AAN410S,PISTON,2,500.7,30008,8/16/2024,1,225.86,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,13111AAF400S,PIN PISTON,4,216.68,30008,8/16/2024,4,195.52,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,13111AANB00S,PISTON PIN,5,229.8,30008,8/16/2024,5,207.35,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,14100ABF000S,SHAFT COMP CAM,1,793.06,30008,8/16/2024,1,721.17,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,14311ACK000S,SPROCKET TIMING,3,127.71,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,14401AAF40099S,CHAIN CAM,1,100.18,30008,8/16/2024,1,91.09,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,14401AAG00099S,SILENT CHAIN ASSEMBLY,2,459.14,30008,8/16/2024,2,417.52,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,14430AAF400S,ARM VALVE ROCKER,2,426.82,30008,8/16/2024,2,385.08,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,14430AANB00S,ARM COMP IN VALVE ROCKER,2,425.18,30008,8/16/2024,2,383.6,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,14430ABF000S,ARM COMP VALVE ROCKER,2,617.24,30008,8/16/2024,2,556.88,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,14451ABF000S,SHAFT ROCKER ARM,2,98.5,30008,8/16/2024,2,88.86,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,14451KST940S,SHAFT ROCKER ARM,2,36.12,30008,8/16/2024,2,32.58,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,14502086000RS,ROLLER CAM CHAIN TENSIONER,1,62.61,30008,8/16/2024,1,56.93,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,14711AANB00S,VALVE INLET,3,307.8,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,14711ABG000S,VALVE INLET,3,344.73,30008,8/16/2024,3,311.01,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,14711GCC000S,VALVE INLET,3,325.05,30008,8/16/2024,3,293.25,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,14721AANB00S,VALVE EXHAUST,1,204.38,30008,8/16/2024,1,184.39,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,14721ABG000S,VALVE EXHAUST,3,864.3,30008,8/16/2024,2,519.86,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,14721GCC000S,VALVE EXHAUST,3,822.45,30008,8/16/2024,3,742.02,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,15410AAF40099S,ELEMENT OIL FILTER,30,1953.3,30008,8/16/2024,30,1776.3,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,15421035010S,SCREEN OIL FILTER,1,39.24,30008,8/16/2024,1,35.68,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,15650AACH00S,GAUGE OIL LEVEL,5,91.85,30008,8/16/2024,5,83.5,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,16400AACD10S,THROTTLE BODY ASSY,1,6156.03,30008,8/16/2024,1,5553.99,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,16400AAWB00VS,THROTTLE BODY ASSY,1,5441.93,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,16400ACK002S,THROTTLE BODY ASSY,1,5663.54,30008,8/16/2024,1,5109.67,11885-03-PGRN-0824-446,8/23/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-345,8/16/2024,SO Generated,STD,HHML Parts,16400ACK411S,THROTTLE BODY ASSEMBLY,2,11113.68,30008,8/16/2024,2,10026.8,11885-03-PGRN-0824-446,8/23/2024
